profile_id,model,pp_size,microbatch,split_role,target_complete,target_prefill_mass_exact,target_decode_mass_exact,h0_complete,h0_prefill_mass_exact,h0_decode_mass_exact
phase31_burstgpt_2_033,qwen3-30b-a3b,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_020,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_024,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_026,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_030,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_019,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,deepseek-v2-lite,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-8b,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_032,qwen3-30b-a3b,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_027,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,deepseek-v2-lite,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-8b,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_031,qwen3-30b-a3b,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_023,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_021,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,deepseek-v2-lite,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-8b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_035,qwen3-30b-a3b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_029,qwen3-8b,4,4,development_train,True,True,True,True,True,True
