window_id,source,segment,source_split,cutoff_ms,history_seconds,history_count,request_count_stratum,selection_order_sha256,role_order_sha256,role,profile_id
burstgpt_2-6998114000,burstgpt,burstgpt_2,validation,6998114000,300,1399,9,0743ade7b707aa7d001228e9af868de5fbca999e0ea7fae6904985644b878e43,4f8aceef2f68897ce313a46ef85d8653866e54497c01ac237607b339d8c400e5,expanded_train,phase44_burstgpt_2_212
burstgpt_2-6998714000,burstgpt,burstgpt_2,validation,6998714000,300,1211,9,0e363e2ce1d4199b28a8bb1fe2dec75f96c127f43d4e1433562b4f82a7faffc0,e87a4d52aad51807d944ddd9d4704afe2b88bfc1bda741c1facbc2d7e01e7686,expanded_validation,phase44_burstgpt_2_213
burstgpt_2-7000514000,burstgpt,burstgpt_2,validation,7000514000,300,779,7,02392e8cc362162ffe9b0e6cca44b48396293cc1fce50e70b8f5f313b01b8a35,ca6ecee8ebdfceca5da278e86a61a14b95c238bd6c40775ce58144fa94d37365,expanded_validation,phase44_burstgpt_2_214
burstgpt_2-7008014000,burstgpt,burstgpt_2,validation,7008014000,300,321,2,07a073493cff2f6d116a32b4c17b6a3673ded75af1af178399641709cd4c8baa,070dd5d57d8972f9e7c8901f9828b4ed45759b58d512c80993a509a26d08cd13,expanded_train,phase44_burstgpt_2_215
burstgpt_2-7026314000,burstgpt,burstgpt_2,validation,7026314000,300,475,4,0fe19b0adc3c4d065fb84ba72ccc22a740dbcb25b9acab1b0df79eb6150265cb,652b0710b15cf764f96f5912300d9a9a25474dc02aa78b95a66d7ff9f15f0909,expanded_train,phase44_burstgpt_2_216
burstgpt_2-7042814000,burstgpt,burstgpt_2,validation,7042814000,300,306,2,0d02bc6bb13f6c297974f641f280c83453f3877e283ab5cd5bfb4d8b49cec1d7,613fd429cd8236955c9ed4624fc7d56ca948cdfa7f0cb08bb4cdb663ef02b257,expanded_train,phase44_burstgpt_2_217
burstgpt_2-7043114000,burstgpt,burstgpt_2,validation,7043114000,300,334,3,00b3231cefbd57aa10f1a3ad6d76ad0c954f7d389408476461a281f5f1937bfc,bf4629dcfe19bfef1d891639416656bb9e0db075ddea1511e9ce701e46efca1c,expanded_train,phase44_burstgpt_2_218
burstgpt_2-7049414000,burstgpt,burstgpt_2,validation,7049414000,300,984,8,071a05f99927348141559e6851dea52e2893eff4afed2a52ee1b222ece6d4218,cae14418b18066eff99fa2d442b7009bd18d556e3c81744e2740796ba304e2c1,expanded_train,phase44_burstgpt_2_219
burstgpt_2-7051214000,burstgpt,burstgpt_2,validation,7051214000,300,1753,9,034e23376e913daaf99a17d68e81d31abf207f3e923ec7888c8e909008825b35,dec35aa466b892b355c8e8f7f2150580844b1552e2e27dc08d6232f914a2fc30,expanded_validation,phase44_burstgpt_2_220
burstgpt_2-7053014000,burstgpt,burstgpt_2,validation,7053014000,300,882,7,06ff88263338848e7c786927dd000fd3dacfd80d80ecfb6d2650a105fbb05a1c,490aea6bfdafcb82d1fda3e4738b7cd4a47e9fa408e4ff3f02abc79c51329a89,expanded_train,phase44_burstgpt_2_221
burstgpt_2-7057214000,burstgpt,burstgpt_2,validation,7057214000,300,555,5,0c2aa558d4e6613b86fb6c0e72986a0521cd26351c6e79fe804f1e905b54224f,57df55cc2831a1ac1630705f974dc338f88d576738888c78c1a838b8ca55569b,expanded_train,phase44_burstgpt_2_222
burstgpt_2-7059314000,burstgpt,burstgpt_2,validation,7059314000,300,945,8,0c9f4f585044e97a7b0752b8b9ecf24ecd7f864c0c190d4ef16d153ba49e5c20,26ecd53743e2af1bbd662696577e7abe426ed06bf710c89c2145584ee883f6d2,expanded_train,phase44_burstgpt_2_223
burstgpt_2-7060514000,burstgpt,burstgpt_2,validation,7060514000,300,1427,9,016627c6ae02ed17d0e8ce9d76abb4a64be78f7c0c492a09dff54078f30ab347,0ae58da596e0fabe6d9e962d607cc5066823ad1c746f74064f059d5c2954c137,expanded_train,phase44_burstgpt_2_224
burstgpt_2-7065014000,burstgpt,burstgpt_2,validation,7065014000,300,1395,9,10476ac64990e92497f9c68732df19edbe1ee81369b9db669755b532206560f1,ed11592bf71cf5b119d2dc8f09993674525cea77b8bf3439fae4ca4e8c6ebe2c,expanded_validation,phase44_burstgpt_2_225
burstgpt_2-7067114000,burstgpt,burstgpt_2,validation,7067114000,300,803,7,061ae1b3307fb841970dd84058f40df9c20487813699425b4941cc30baf320f0,b38d013595f71a4c577b235ebd4c7ecb21bf6eb33a33689f621693d7a2c7ada8,expanded_train,phase44_burstgpt_2_226
burstgpt_2-7068014000,burstgpt,burstgpt_2,validation,7068014000,300,747,7,04209dd52f6ce3371d2c925e1e4df2f1e469bd1c4e94f364f37ed6b49df6aabe,25e2caa6741148351d93a780544ef7d3440c68e24aaa17f8fafab68efa0c80cf,expanded_train,phase44_burstgpt_2_227
burstgpt_2-7068314000,burstgpt,burstgpt_2,validation,7068314000,300,734,7,0487b6b1179af668530d6672f63f8786df5dd6f9779a609d218147f9162866a8,80d964d44f2f4a219eec7a750e03f03714759017041abb14d5e01147e9a0bf74,expanded_train,phase44_burstgpt_2_228
burstgpt_2-7082114000,burstgpt,burstgpt_2,validation,7082114000,300,449,4,02c64a999cb5ed90b05855f75ac0b159b7682da1ffdb72420f766ca2a38bf6df,92f62a1d6165a2acbddfc93a9b51633982d8da4ea242c5840b913378d0e0b5ce,expanded_train,phase44_burstgpt_2_229
burstgpt_2-7089314000,burstgpt,burstgpt_2,validation,7089314000,300,371,3,0057c6afbe4c1627a68d47ba6cce748249fd77a38d4d6936e0ccbc87819ce4d5,75245736f7f54fea941ea9bab0c141039366fde1658fad3aefec8f07066b1336,expanded_train,phase44_burstgpt_2_230
burstgpt_2-7102814000,burstgpt,burstgpt_2,validation,7102814000,300,125,0,0e6a34113158ef075ff3bef6e720131c3b7ab1e58501745889d1bf396a83b0c4,bb29e9215bdf75068f217d40986c6df2251aa77cc6f3af64bc64a1caa4a835e6,expanded_train,phase44_burstgpt_2_231
burstgpt_2-7104314000,burstgpt,burstgpt_2,validation,7104314000,300,330,3,0a5b1ffaf47583ed290bdcd83c21aaf4e5dff158b6c4b26fef1d2a684b0719e4,7c156d2f00103421f996116859644aefb746626ad9fe6045376877e2ac68d65c,expanded_train,phase44_burstgpt_2_232
burstgpt_2-7113014000,burstgpt,burstgpt_2,validation,7113014000,300,115,0,075a95fe1a4a042c86fa55c54f3a44a476bc4c0e01a68255882d6f7910fc5392,f7182b92af32044d38d7b3e7d7534feceb4b26891894cff2246fec557eac418e,expanded_validation,phase44_burstgpt_2_233
burstgpt_2-7113614000,burstgpt,burstgpt_2,validation,7113614000,300,170,1,05913a95dc9d46ab18ef161e12ccf6ba4ca12b2619274ebf0dae71a28f22f341,70617625bf9e7fe8a44e5091e28705b845665bdab7e55814a4e0d89a2ab78463,expanded_train,phase44_burstgpt_2_234
burstgpt_2-7123214000,burstgpt,burstgpt_2,validation,7123214000,300,684,6,04974921540e9bdf10115134b19316dcb4cf09bb9da71890ca9730d121712377,15ac417963f50877eede4ce34c504dcc3dd2c5f5f05a966bc3de96b4d6ea38b6,expanded_train,phase44_burstgpt_2_235
burstgpt_2-7131614000,burstgpt,burstgpt_2,validation,7131614000,300,314,2,0a3e77f058d0fa8a81d93dcc07b000b804aed992172acc17e614ce5715208f91,a2836313161161c677b1f6afd41226513225664f3b9429e9bc66c6af4bfcf3b5,expanded_train,phase44_burstgpt_2_236
burstgpt_2-7136414000,burstgpt,burstgpt_2,validation,7136414000,300,333,3,003b21e47729202d0f41763fc57153598199151ad4c7f75ccaa0331f1fd13f80,d99d97eb7ca5a4155e9bf2ddf6e58cbe4af6d1d1b14e399bfcd195319d4205b7,expanded_validation,phase44_burstgpt_2_237
burstgpt_2-7140314000,burstgpt,burstgpt_2,validation,7140314000,300,788,7,0f144d05bae1b389de6d55d1c15bb503418b4b414e1503cfee93a5dc820a27b9,8883ff72e1c1edf3f1ffbcb440482fbca4c96ec28fb95ecd26b86ad9b91bc0fc,expanded_train,phase44_burstgpt_2_238
burstgpt_2-7145114000,burstgpt,burstgpt_2,validation,7145114000,300,463,4,068e90c3d090415598f9039bd0bea3e89c94866d80a1f0c7cb767436d19f2e13,88dc52b512420db0266bee5c592ec9aad25ede910db4217c18d1e83242032098,expanded_train,phase44_burstgpt_2_239
burstgpt_2-7147814000,burstgpt,burstgpt_2,validation,7147814000,300,574,6,059839fd063d8eb2938d867a0d56f62f96f4e56e15ccefbe1ddc9581503a504e,2080475fc7e01efe3612e654ae00e907330d32b355bf8059be4325d1c5a2a1b4,expanded_train,phase44_burstgpt_2_240
burstgpt_2-7158014000,burstgpt,burstgpt_2,validation,7158014000,300,421,4,0a8e8dd034a80e1c5f52783b60763e82ced122a9189539c175791db1e53d3f83,76a4cb55525b76bc1557c8b186fcc122399f2252cc598217a3ec3016327b6534,expanded_train,phase44_burstgpt_2_241
burstgpt_2-7159814000,burstgpt,burstgpt_2,validation,7159814000,300,953,8,027769c883bbeb4e70bb29eb2555fbf72f9e340f8405a339ddebf3863976ec89,0b3b635ad6957adcfe8c77aa78a4e4bfd4fd906a1879c023fba9fb453247e4fb,expanded_train,phase44_burstgpt_2_242
burstgpt_2-7165514000,burstgpt,burstgpt_2,validation,7165514000,300,1342,9,079a6cd1d495c4b9aa7a5daf44697aaa5269c099eea9a60b6bed35d06712d68c,82ae88dd1e084f40768efc05b1cb992b948c769d7fe32df912b28e9dcaa4e23d,expanded_train,phase44_burstgpt_2_243
burstgpt_2-7173914000,burstgpt,burstgpt_2,validation,7173914000,300,152,1,090587d45a7a4ebfa1a8a570d19a04c94d167586795a0a034b408fdd75ab9d18,b833706e5ba2fa897b92fa9b5d60557b9e3aa6b64367a9d34c2e3cfbed853cf3,expanded_train,phase44_burstgpt_2_244
burstgpt_2-7178714000,burstgpt,burstgpt_2,validation,7178714000,300,418,4,1166b8a36eaed9a91295c2af053434b60e255cb776fd40ce46295415ad9a8fda,a147444e916bdd7db6b817c10f9c9d04530c1a3a45a519636f71cc60e67f45d6,expanded_train,phase44_burstgpt_2_245
burstgpt_2-7179614000,burstgpt,burstgpt_2,validation,7179614000,300,546,5,09358c3fd6423b7d09425206274e7ad5c02b74a82290ec4fe5f79eb5349ecde5,63e9b928c16abbe5e9a76714efade30a12534c8c59a333b8af23120a804abacb,expanded_train,phase44_burstgpt_2_246
burstgpt_2-7182014000,burstgpt,burstgpt_2,validation,7182014000,300,310,2,0e03dc9242374b6eb24025a2845ec2e4e08364620021197c698e30555eed09b5,7c7f187a42b05ce25f977027b9aaec0c1595c02118c87b2672482ff0db150a41,expanded_train,phase44_burstgpt_2_247
burstgpt_2-7184114000,burstgpt,burstgpt_2,validation,7184114000,300,451,4,04ab3852bd8f08f98e2c4cdc29846752e27659ef625bdc7b9b215eeaa216a464,7227d499a4e689c1f955c2dc3e021ed1b5025a201d68c9b62b73a04704072d55,expanded_train,phase44_burstgpt_2_248
burstgpt_2-7185014000,burstgpt,burstgpt_2,validation,7185014000,300,361,3,026c9230501132a8f0c667b0364b902822aff04fe20bd711d7c4c08dc9966cfc,728877a41c5d3ac0abfaaf67db7b406f2c59a49cc276ea31d1223aae51621d8c,expanded_train,phase44_burstgpt_2_249
burstgpt_2-7187414000,burstgpt,burstgpt_2,validation,7187414000,300,551,5,05585bb81a012337819066691810b61d92a3a329ede5f648acd822ffc17d53bd,484b9ea09b345de55b50f9aeaab864e79ecf7dd0dbe7f6da630d006d44e031d4,expanded_train,phase44_burstgpt_2_250
burstgpt_2-7199414000,burstgpt,burstgpt_2,validation,7199414000,300,196,1,07119df43ebf83cb6ac08039277a4935f333b869046db45c7e59e3ea69fc6eb7,ebf9a12c4ccd22235f9f13292ab35ad8f5051627df9f310c772e594276e51493,expanded_validation,phase44_burstgpt_2_251
burstgpt_2-7203314000,burstgpt,burstgpt_2,validation,7203314000,300,184,1,057ab51befdd8a51dbdc2bbc6493fb81de9d4d9c7ea118dd31e64045e1d915f9,1e4966bf2a16e70165f123556e602205a733ae16043335216ecb407394476dd6,expanded_train,phase44_burstgpt_2_252
burstgpt_2-7208414000,burstgpt,burstgpt_2,validation,7208414000,300,389,3,06184a47a4c82191a68e465f116de0659091bd1b02b1dad7a49638f03a07ffd2,e0398bb2cd0ac1bb6bb2f277dee242052ea50c46d217ff27d4c3b1423a92b068,expanded_validation,phase44_burstgpt_2_253
burstgpt_2-7215014000,burstgpt,burstgpt_2,validation,7215014000,300,350,3,0ddb99ee8ed592b0cdd913d8830eb4c6f6dd8fb696f11e51f7575a925943b8a3,202313d9d7bb7bcbeba6a282bb024ea0966dd7cd38260a8b3cf45f51feef4563,expanded_train,phase44_burstgpt_2_254
burstgpt_2-7216214000,burstgpt,burstgpt_2,validation,7216214000,300,303,2,01724b3ed799bf5db5c6bd9c5ca70ba81d0e9f824f5225227a9e35f65a6453b9,6f6a38e62fb83c7a7e73e65dbd8097789219924c93b5d75ea41d7add85d9bfe1,expanded_train,phase44_burstgpt_2_255
burstgpt_2-7238414000,burstgpt,burstgpt_2,validation,7238414000,300,196,1,01ea1980ab5feb4e30e1d536af21e30275c790e6a8b75ac0b7bb64e61af25bc2,745183387c1ff7071b34dff87091da695bec4bd2f7dcae7be250f0e364354919,expanded_train,phase44_burstgpt_2_256
burstgpt_2-7251914000,burstgpt,burstgpt_2,validation,7251914000,300,181,1,04d67e9b4348b58a5f82b35f12fc482011ececfd2f90a39f4682cc60a1d04e32,833a79a934f3369c31170dfcd2561c0f9738287979c83572f3733a51badb6baa,expanded_train,phase44_burstgpt_2_257
burstgpt_2-7276514000,burstgpt,burstgpt_2,validation,7276514000,300,187,1,00cc828e672dd8c3cabb7890c124c771ee59f59f8d5e143edf993bdbbede680d,46b4e5ee41a8e89ded134e59dd6687200bd897dd606a7d10d61887354e4e8d7e,expanded_train,phase44_burstgpt_2_258
burstgpt_2-7278914000,burstgpt,burstgpt_2,validation,7278914000,300,184,1,09178715c97ad61fc2151a2c07e8d6eece0762bad92977f90344d5ca01493792,591bedc1b9b4ce1ea2e6a94bdcb4a4d2969ea07a5853640f85d6881b83936da5,expanded_train,phase44_burstgpt_2_259
burstgpt_2-7292114000,burstgpt,burstgpt_2,validation,7292114000,300,155,1,033790482098c88d2b3cbf90627ed4ea5784137882b2f9ca53d0ad55b4da51dd,3f75283a3427e021bf91ed78a102ed64b630363f5a08925b81d56c4ab2024ca8,expanded_train,phase44_burstgpt_2_260
burstgpt_2-7294814000,burstgpt,burstgpt_2,validation,7294814000,300,42,0,0770ce894fcd56c47884a94c9db780d068f62ee77df114737346b4bdaefdc5c3,aa4f744968dd6d68890ed955cf2d14d7f0e4b18310212050f29a1f78cac27ae9,expanded_train,phase44_burstgpt_2_261
burstgpt_2-7343714000,burstgpt,burstgpt_2,validation,7343714000,300,792,7,0a5891664629f6fd7e56795e5e74cb85c914688485ce0e659d6195e7c62cce30,69c5a056d67ac2ebe46c1da95d3a39923f77d90e585e9ffa9c43d75c81a615d5,expanded_train,phase44_burstgpt_2_262
burstgpt_2-7347914000,burstgpt,burstgpt_2,validation,7347914000,300,414,4,009a15433920bd3e9989e6dc00ed666968108d9289f7d473c0fe56498fb774b8,47305eccb5b5a79ee71d0e677c99dab342ef71851b56c5b9a06522917daecd80,expanded_train,phase44_burstgpt_2_263
burstgpt_2-7350614000,burstgpt,burstgpt_2,validation,7350614000,300,117,0,0827c2063da3cb76e4e0ee4cdabb12a5def1131157da5936231f41839df0e58d,7431bdf4fccd075e23dc053daa5aab67049a4cc215261862d5415e2561192994,expanded_train,phase44_burstgpt_2_264
burstgpt_2-7351514000,burstgpt,burstgpt_2,validation,7351514000,300,48,0,02d8f073410d389d891c0575fda1af6f20840aee48eddc33d940a83eb711ed14,d547b44b8e558b9ca7b4e6114e4ca804b3ec1e2a6dcaed0539118996525f4bf6,expanded_train,phase44_burstgpt_2_265
burstgpt_2-7358414000,burstgpt,burstgpt_2,validation,7358414000,300,355,3,0521e3c12955302b4ac7108d9d2446efc7e4a203e84311bc16a4bd74a3dbb837,dd0d413819383c76ae806c2e3559de38f7f663084252733089ebce5276e90153,expanded_validation,phase44_burstgpt_2_266
burstgpt_2-7358714000,burstgpt,burstgpt_2,validation,7358714000,300,330,3,0a9a2e897ef1ade61576ec421f5b6c98c36f9376599f1122b4f028bd92122e26,19fab63c1f58cd8010a7c3594b608581d9c3533e7c9e02ebb2745fc9e569fb26,expanded_train,phase44_burstgpt_2_267
burstgpt_2-7359014000,burstgpt,burstgpt_2,validation,7359014000,300,301,2,067181e77402c593e9bdeb7c0eb13aa43af64d20a8852ab6a68c3308e00c711b,26ad7ffa2b67dc0087004081378645dea5a5715d2303730e240ba3b1a6c7a9ba,expanded_train,phase44_burstgpt_2_268
burstgpt_2-7368614000,burstgpt,burstgpt_2,validation,7368614000,300,280,2,07fe8b19a29f5da1eac0b92f42baba6c321b218d566ff21d5c09b97d3c864162,5fa15487dbf8a15e665f720ef8a80535125bab0917c87fc7ca63e37082ba9648,expanded_train,phase44_burstgpt_2_269
burstgpt_2-7371314000,burstgpt,burstgpt_2,validation,7371314000,300,325,2,070553661f0d003b9604b65fea6e0ae1613413f198ef1d5f46e80b555a947fb4,16e1d4d126a121964f2fa3181a41d49aa7c3f68c0b5f30ff1a71abbfafa02438,expanded_train,phase44_burstgpt_2_270
burstgpt_2-7385414000,burstgpt,burstgpt_2,validation,7385414000,300,336,3,0b70cdb10a97a18c0810195f81bb2b9b9b31c28bf4956be143847f4a169fb97f,958f5ec875fa3b5983b5479cc7ba4f7dc8ef95386a09469b33d7cb5c42fd1457,expanded_train,phase44_burstgpt_2_271
burstgpt_2-7386314000,burstgpt,burstgpt_2,validation,7386314000,300,193,1,0ee93c210624ce3f924477cff9b1033ecdb277b141877b50a9ac4241728d79a5,00adb958ece417274321e449033a259e5e38d9114aa8d4e8eaf7d6ecf7efeca0,expanded_train,phase44_burstgpt_2_272
burstgpt_2-7398314000,burstgpt,burstgpt_2,validation,7398314000,300,337,3,08102e78ecb1be00283756a40fbcefa0a739bfbe48decb09b9c547050f33a167,d3721b4aa64b2eea408831dfdc79dd6b8c3d01ffc7bc2ba72dc0ce5af9506542,expanded_validation,phase44_burstgpt_2_273
burstgpt_2-7401914000,burstgpt,burstgpt_2,validation,7401914000,300,288,2,05f721ca60f90d444be71a443468c11cf37510234c39e8a0a63059730686eadd,3a8ff1c08c0533e0cfb74f4594a3e2eab810b4737c78206f28cb9a2ac3732f1e,expanded_train,phase44_burstgpt_2_274
burstgpt_2-7414814000,burstgpt,burstgpt_2,validation,7414814000,300,393,3,0848220d1d544e21b810c54b34d1a0e2e73dfd6536184a23865de9afaf5cc433,28bb2f750188d9d087dce51ac3597fad7040a4540a3d13673818f2e50b5aa7f2,expanded_train,phase44_burstgpt_2_275
burstgpt_2-7425014000,burstgpt,burstgpt_2,validation,7425014000,300,518,5,02eaa3b940a7fa4fd9865823db351c73e5570515a16c45f90a1e8f6f008adf97,4575607bb23165c44d5ac884ec80e2191ea8a16fa85d248153030bc332e61669,expanded_train,phase44_burstgpt_2_276
burstgpt_2-7426214000,burstgpt,burstgpt_2,validation,7426214000,300,542,5,107d66c1664e6160c057b05eaffa56d650eb7a37402873b47ff3570109261bf9,faa340b3e4810fa5c357576ce6772b9ea61f0e49e67d63845df9c5600d7b160f,expanded_validation,phase44_burstgpt_2_277
burstgpt_2-7436714000,burstgpt,burstgpt_2,validation,7436714000,300,356,3,081fe23bfe456ca70f34c818dcd0653b3773b71ca5972301e35dd850cc41da9f,0dcad53a3731035865e91cb316cb950aaceb8288de839f96a9f88d0c70f9c5f3,expanded_train,phase44_burstgpt_2_278
burstgpt_2-7439714000,burstgpt,burstgpt_2,validation,7439714000,300,682,6,04428f36811acdfd16b43f3f37f29f8557428855083c481dfbdd2ae58f82dba8,46b1b8c371778668f8704cf97c1b1fd641a095fcf5dde9b37d3211baa60b5e0e,expanded_train,phase44_burstgpt_2_279
burstgpt_2-7443314000,burstgpt,burstgpt_2,validation,7443314000,300,1395,9,067d6ba558363328418cf511c7c53ef7db2659b3b8370dccd08cabe70494b0c8,71d499cd1a53b433a868448da9d98ea84561db5fed944d0994b65bd47dd80f65,expanded_train,phase44_burstgpt_2_280
burstgpt_2-7443914000,burstgpt,burstgpt_2,validation,7443914000,300,534,5,027c94a88acbc81053259bdf178b0d50967bf5dab794c87f59790b2853ca8362,c2b93ba595e1602073304b13490feba8ec2b5b9d2e71fdcccfd4d3f7444ff957,expanded_validation,phase44_burstgpt_2_281
burstgpt_2-7451114000,burstgpt,burstgpt_2,validation,7451114000,300,407,4,082860b778c1fce97fa134dddabfbc4acccdd93c5fd3ed747de81dc2a9ca20ba,87ab56bd2eb0565bdd824f199e88d91a938b3f9f2db074158cdcd90c020b21d5,expanded_train,phase44_burstgpt_2_282
burstgpt_2-7451414000,burstgpt,burstgpt_2,validation,7451414000,300,413,4,0ec5af66a92006f0ed6c7cd0bdde7e95c70ad80f495f076d8cc2d4b2230c26ba,298e9cb167b15a6bf938fc196ee0377e1f139d9cc1efcd08ed85936ef75a568b,expanded_train,phase44_burstgpt_2_283
burstgpt_2-7462514000,burstgpt,burstgpt_2,validation,7462514000,300,427,4,0d504ebc0839551e1cb34246c979dc22acd799c89e577884ab68e4950544a9f8,e6ddb7cce13cf3622ab4173f2605e3cb34de309a1746e7629bfd8ba90f24049d,expanded_validation,phase44_burstgpt_2_284
burstgpt_2-7464014000,burstgpt,burstgpt_2,validation,7464014000,300,1294,9,035a11be27501156d29876c66af0d054921cfcf5dd9aa0819b3fe8ddc5c691c7,79fc8561e9f52b14d64d9ec9ef28bfc9e07c6f63682d17481215b197ddc206de,expanded_train,phase44_burstgpt_2_285
burstgpt_2-7464614000,burstgpt,burstgpt_2,validation,7464614000,300,1363,9,0b7f82f148a8123cdcf70d862da6ebf65a2e45374578b7f0ca89028cbc4a883f,1433b3e4055a9504fcc51329f049aeebadae936e62bfde66fd2f5718895ba34a,expanded_train,phase44_burstgpt_2_286
burstgpt_2-7472114000,burstgpt,burstgpt_2,validation,7472114000,300,1745,9,0518f1e63914b45ae19b9afd8e088a95458e80f30b1f5b9bb9a2a8db65beb131,fe65d2ca10f21d9603dd974a6a6d7d9536acfff5dcaa65eb765d02ecdeee3cc9,expanded_validation,phase44_burstgpt_2_287
burstgpt_2-7476614000,burstgpt,burstgpt_2,validation,7476614000,300,673,6,096d09d5811c8c906f041c6a794ada1a739bd5ba71eb2bbc4e5f2a4e9953f02c,b5aca20bb4d370a765d83246b49ecb0a9525290476d6b46787008ffac4628b73,expanded_train,phase44_burstgpt_2_288
burstgpt_2-7478414000,burstgpt,burstgpt_2,validation,7478414000,300,1336,9,0183a4a9448adca4c756ecdfc31cfc4d3fcbd62dc994f7531d0b112181a36b49,c7ba9417afee2e880358341c10f614d09949f0ffd23016de4690e942e687be71,expanded_train,phase44_burstgpt_2_289
burstgpt_2-7480814000,burstgpt,burstgpt_2,validation,7480814000,300,322,2,0dd1da072227f86a5c1b1b9b0a815efcae80838a0d2869b8b38d60224d654c52,1404523dfc5d44e92d01ebdde1291928e3591a71dae81e8c5333395a1a1cda43,expanded_train,phase44_burstgpt_2_290
burstgpt_2-7481714000,burstgpt,burstgpt_2,validation,7481714000,300,540,5,0965693087c825073a873fae822534674a84b07217a7ec9eec6acb12c3d0e54e,8f6495462fc190f00f408517d48c74ac64b1045f744fa88dd20d50a47bcd4b57,expanded_train,phase44_burstgpt_2_291
burstgpt_2-7485314000,burstgpt,burstgpt_2,validation,7485314000,300,540,5,063e4d4f3119e090180bd87d70d041cb6be546af11aedd6f3a04768bc2aeb6f0,9653ff527ca21038fa9126e569b05a8bf419e70d126d1c96ef6c8ea3e8d04aec,expanded_train,phase44_burstgpt_2_292
burstgpt_2-7488614000,burstgpt,burstgpt_2,validation,7488614000,300,890,7,0f4f97cc355d44699b5559c9a603ad4f0ba26868aeb797d909868a1f7432a66c,984b3197b753016371420679ef44416847ae5d50d182e072f6d6a925293b900c,expanded_train,phase44_burstgpt_2_293
burstgpt_2-7492814000,burstgpt,burstgpt_2,validation,7492814000,300,329,3,0e479037b9ffb3cc326055eda6fa5bd79b90ff743ad149caa3eb6041e4067300,c74367e5b0cbdfce2082a985eac706e8124d587f494567c37f61a659521aa86e,expanded_train,phase44_burstgpt_2_294
burstgpt_2-7497914000,burstgpt,burstgpt_2,validation,7497914000,300,633,6,0a8599131a4ed6df0f7f0cbec31e9edd398c0f44caeaf7d50f3e9de32113a5a4,92347de55c8c0fc4097693bdcbe2cb00c6574259dc511bf53c5cdeec15364dd4,expanded_train,phase44_burstgpt_2_295
burstgpt_2-7501814000,burstgpt,burstgpt_2,validation,7501814000,300,1316,9,0e7d02eab1b8b29a62bdcbc94e14c1f597f5771461170323d6fbdd87ff104dad,bfefaafa2cb5c58fe782b871c615fdcc0050a3e39f95db41536a89bf05e65920,expanded_train,phase44_burstgpt_2_296
burstgpt_2-7506314000,burstgpt,burstgpt_2,validation,7506314000,300,1815,9,0be26bb805e4ff33cf073b3de480778cbb521b3a8300e29704b1ccd434ec0461,fbbb789ba4f1d9afc7ce490d4ceac4725b4d60531e1e0d8bec5f4288ae4f33f0,expanded_validation,phase44_burstgpt_2_297
burstgpt_2-7509314000,burstgpt,burstgpt_2,validation,7509314000,300,851,7,0b44fa6f1843141d0ced116d099764e89b5646241502795d02dabc18b72b133a,5bdf3838a782fdb86d2b761532b9b234b2a85ce19361f7faceb1cbdb370bbe91,expanded_train,phase44_burstgpt_2_298
burstgpt_2-7510814000,burstgpt,burstgpt_2,validation,7510814000,300,262,2,0bd1729aa99f7b44267f5069b5f35f63335623bc21c7fda3b2d3ccfabfd225ff,fdf318e1283114026721632156b244b83c80e3914226e67f8fdf3c5a97f66737,expanded_validation,phase44_burstgpt_2_299
burstgpt_2-7515014000,burstgpt,burstgpt_2,validation,7515014000,300,737,7,05412a71afc9e0c2b7f136402d1874c709a6f5b3eaa553f57b8f04c3b3f5425d,9bbbd5f15d67b8d308e761637cabf3f5ed7fd4aa7ae1b0997792be77beb0cedf,expanded_train,phase44_burstgpt_2_300
burstgpt_2-7518314000,burstgpt,burstgpt_2,validation,7518314000,300,1377,9,0643f3b189303f1c5b42475ef2325578d858a233a34253f28dad7d7c2c3987c2,16dbf4e8a83505dbebd6456a6f1e575a637623e080981e49c82561537667965a,expanded_train,phase44_burstgpt_2_301
burstgpt_2-7533614000,burstgpt,burstgpt_2,validation,7533614000,300,682,6,0e17bfc1da5ac1d57aa40523910297331394d7bddae5c4fe77687dcd6f09dab9,d390c70d3be74e99f8206aeed4d73cf3c5939d5baa0b2d4eb59e56789f0c2cd9,expanded_validation,phase44_burstgpt_2_302
burstgpt_2-7565714000,burstgpt,burstgpt_2,validation,7565714000,300,210,1,070af230833efc2a8e9cd19035496951b552fcbbf8a2d8c5b3a9abebf3f6e0ed,6f66b8b56b57d755793eb4ffe06e51708693f35a326c5c23c76f7b5d9fda56c2,expanded_train,phase44_burstgpt_2_303
burstgpt_2-7581314000,burstgpt,burstgpt_2,validation,7581314000,300,1496,9,0216dfb1579404b022850d62edf1ed63d0781d2d0dc26625e1d05a792c17371e,3355e1b90cdeb36c3fc6891ae42846fd70f57420cc50135d2d4cb8ed0773ef1b,expanded_train,phase44_burstgpt_2_304
burstgpt_2-7581914000,burstgpt,burstgpt_2,validation,7581914000,300,1085,8,0fdbf84998ab5f9c6c5cbc98376b6817aae7c5d2be5b30b7322d4d8adc5acb5b,f5debde91ed24df4e7acc02cff5efc70f90cd3e64a311d3f0ac5f76656ba4fc5,expanded_validation,phase44_burstgpt_2_305
